,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
60,,,,,,,,,,,,,,,,,,[134.        14.11951   12.158331],,,,,[151.        14.536421  13.213195],,[181.        15.744292  14.673178],,[186.        16.896128  14.035989],[191.        18.345694  13.293167],[154.        14.952992  13.122766],[152.        14.891032  13.073025],[149.        14.009128  13.539227],[149.        14.704237  12.909563],[155.        17.353386  11.455667],,[110.        12.283329  11.41551 ],[107.        11.992107  11.34162 ],[119.        12.752205  11.896228],[116.        12.259669  12.055614],,,[235.        20.88364   16.054253],,,[177.        17.592314  13.073483],[179.        15.936989  14.60386 ],,[225.         21.295567   14.0385475],[205.        21.25758   13.008746],,,,[226.        22.318598  13.632489],[240.        24.32029   13.144323],[167.        14.907307  14.303414],[167.        14.756924  14.448154],[119.        14.988731  10.132769],,[103.        12.760563  10.340182],[106.        13.109749  10.566943],[133.        16.787985  10.102318],[113.        15.204811   9.629028],[115.        16.090519   9.215946],[117.        14.411603  10.425195],,,,,[122.        13.136745  11.895403],[68.       12.386575  7.044969],,,[155.        14.935036  13.209137],[144.        13.966591  13.14012 ],,,[162.        15.004775  13.759218],[165.        14.615934  14.440282],[167.        14.711474  14.517646],[171.        15.429075  14.206461],[156.        14.458537  13.815398],[147.        15.228503  12.352143],[154.        14.685243  13.451747],[157.        15.514061  12.913153],[156.        15.131841  13.187682],[146.        14.360049  13.032729],,[139.        14.452152  12.45996 ],[139.        15.837303  11.241268],[143.        14.536711  12.552524],[140.        15.422236  11.582337],[148.        15.45745   12.245005],[145.        14.999037  12.425555]
61,,,,,,,,,,,,,,,,,,[107.        13.124761  10.367729],,,,,[215.        21.313185  12.926873],[230.        21.063324  13.957171],[236.        23.377293  12.993681],[207.        22.56975   11.852769],[129.       14.53885  11.31989],[135.        14.979287  11.598638],[102.         13.2930975   9.754355 ],[95.       13.006803  9.345438],[123.        13.802815  11.451477],[208.        27.996391  11.195918],[226.        27.869598  11.483629],[171.        17.384216  12.695107],[122.        13.466611  11.551575],,,[127.        14.277634  11.428499],,[120.        15.302053   9.993134],[79.       11.055184  9.107691],[87.       11.575106  9.668041],[156.        20.176296  10.719723],[174.        22.14271   10.850931],,[166.        18.524574  11.686073],[89.      12.43123  9.23213],[177.        19.62884   12.167795],[182.        21.600126  11.36954 ],[73.        9.820303  9.502704],,[71.       10.793323  8.425603],[235.        24.771708  12.927588],[109.        12.86605   10.771986],[88.       11.86776   9.472409],[106.        12.91457   10.570784],[99.       12.286393 10.42427 ],[138.        15.597337  11.575516],[126.        13.109334  12.482055],[214.        21.643703  12.901263],[208.        24.072794  11.968348],[148.        18.14675   11.241233],[141.        14.529678  12.374802],[147.        14.248624  13.113342],[83.        11.5821705  9.153262 ],[135.         13.455905   12.8286295],[131.        14.312649  11.719445],[147.        17.535255  10.848173],[143.        16.116375  11.651994],[148.        19.885166  10.952494],[149.        15.004226  12.69627 ],[211.        19.726011  14.270661],[157.        19.952026  10.270826],[102.        13.47222    9.879874],[96.       12.964099  9.583325],[140.        16.279387  11.043639],[145.        14.086423  13.129066],[157.        15.468898  12.936448],[99.       11.806204 10.916352],[105.         11.9955435  11.309391 ],[112.        12.915578  11.224931],[121.        13.255914  11.611258],[123.        13.38802   11.723487],[131.        14.651171  11.473489],[141.         15.880815   11.3421755],[142.         15.8818445  11.405473 ],[133.        15.284088  11.079223],[133.        15.684303  10.89239 ],,[196.        18.283403  13.94869 ],[195.        17.418852  14.568002],[118.        13.988536  10.800281]
62,,,,,,,,,,,,,,,,,,[204.        17.618807  14.756012],,,,,,[109.        12.81641   10.846903],[117.        13.027036  11.520601],[125.        15.062978  10.923138],[125.        13.18328   12.171386],[130.        14.257141  11.666376],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,[210.        19.766325  13.597362],,,,,,,,[292.        29.157179  13.637139],[85.       11.284837  9.59915 ],,,[140.        14.740247  12.117158],[151.        15.600611  12.321773],[172.        15.455247  14.229257],[207.        21.031332  13.593592],[101.        11.568578  11.222797],,,,,[105.        11.683866  11.445461],,,[132.        14.483766  11.669507],[120.        13.159322  11.599282],[131.        14.184053  11.787998],[143.        14.312974  12.760351],[161.        16.675222  12.295312],[173.        18.144384  12.155869],,[133.        14.290156  11.839494],[135.        14.581556  11.818639],[129.        14.013502  11.746101],[129.        15.653695  10.49286 ],[136.        15.592514  11.109466],[139.        15.722763  11.251548],[144.        15.142795  12.153237],[154.        16.603807  11.848736],[149.        15.414595  12.334852],[157.        15.291024  13.075966],[144.        15.569993  11.82944 ],[198.        19.667141  13.46378 ],[304.        31.151674  14.392221],[163.        16.261463  12.773255],[168.        17.50337   12.215118],[176.        17.324257  13.753785],[182.        16.503176  14.188927],[281.        23.762606  18.281952],[220.        20.853466  16.787737],[108.        13.022354  10.588509],,,[255.        24.012657  14.41235 ],[239.        23.79359   13.698936],[160.        29.854229  10.129137],[263.        27.123497  13.10006 ],[123.        13.804831  11.376956],[137.        15.953111  11.101018],[176.        15.729395  14.271185],[160.         15.1985445  13.439234 ],[164.        15.531759  13.473862],[169.        15.25517   14.113296],[172.        15.187643  14.41561 ],[172.         15.5245495  14.117017 ],[175.        15.032731  14.813728],[176.        15.748914  14.319972],[177.        15.119427  14.966128],[171.        15.175576  14.348314],[169.        15.008106  14.36678 ],[172.        16.20969   13.521107],[161.        14.943956  13.850897],[161.        24.440363   8.854273],[153.        18.376049  11.253991],[303.        33.57974   12.913168]
64,,,,,,,,,,,,,,,,,,[88.        14.797319   7.9962587],,,,,[111.        15.596514   9.344897],,[145.        17.659163  10.602685],,,[118.        13.610647  11.278024],,,[54.         8.838175   7.9930854],[70.       10.63358   8.431502],[13.         8.062587   1.9309107],,,,,,,,[135.        15.204705  11.372841],,[54.        11.035891   6.5452366],,,,[56.        11.932923   6.3465586],[122.        13.222916  11.839969],,,,,,,[6.        6.8313007 0.       ],[15.         9.147286   1.9477739],,,,,,,,,,,,,,,,,[109.        15.182583   9.481343],,,,,,,,,,[4.       4.472136 0.      ],,,,,,,,,
65,,,,,,,,,,,,,,,,,,[62.       14.37693   5.941532],,,,,,,,,,,,,,[100.        13.947508   9.170115],[15.         9.979403   1.8768711],[64.        13.985539   6.3904843],[38.       12.345892  4.157562],[23.       10.938563  2.793457],[56.        12.315584   6.2527437],[89.       13.588665  8.620525],[48.       15.693463  4.040585],,[4.       4.472136 0.      ],[60.       12.878923  6.303086],[95.        16.618158   7.7084494],,,,[82.        15.878301   6.9949236],,[35.       12.465503  3.863886],[36.        12.314125   4.0312796],[83.       13.538272  8.340334],[30.        10.327955   3.9911013],[132.        15.110296  11.54177 ],[120.        14.218673  11.482421],[157.        15.045726  13.473322],[175.        15.888538  14.15655 ],,,,,,,[230.        19.027082  15.637102],[190.         16.755041   14.7280855],[199.        16.413525  15.705076],,,[252.        21.170425  15.510699],[274.       22.49089  15.87439],[133.        14.160025  11.993997],[101.        12.13184   10.605181],[111.        12.447677  11.375689],[39.        8.372293  5.965111],[129.        14.370047  11.51064 ],[286.        20.599964  18.029362],[150.        14.212332  13.516187],[171.        15.0068    14.562443],[148.       14.37133  13.14682],[129.        13.730426  12.068694],,,,[270.        22.057703  16.032238],[227.        19.205097  15.746279],[182.        17.08513   14.522011],[176.        17.535307  13.358633],[184.        19.401556  12.573365],[186.        21.589792  11.735591],[122.        19.724329   8.358534],[87.       15.730353  7.859719],[217.         21.241148   14.7977495],[169.        15.635971  13.918157]
66,,,,,,,,,,,,,,,,,,[34.       11.324102  4.088976],[37.        11.368259   4.2205544],,[70.        14.113552   6.5448766],,,[132.        14.553994  11.55942 ],,[164.        14.872846  14.293083],[139.        15.192309  12.107656],,[128.       16.39367  10.53809],,,[116.        13.264409  11.192225],[88.        15.017434   7.7317777],,[191.        22.20168   11.706152],[173.        20.097044  12.348777],[178.        22.495588  11.285386],[167.        18.374165  12.738615],,[104.         11.845571   11.3835335],,,,,[140.        17.507442  10.359206],[49.        12.382432   5.1936107],[80.       12.76769   8.307593],[70.       15.651274  5.962681],[55.       14.337253  5.202372],[86.       27.16312   4.273436],[84.       12.254604  8.760181],,[71.        15.218351   6.2196994],[79.        14.139393   7.5185623],[68.        13.178818   6.9921174],[68.       12.464673  7.2364  ],[41.        12.914486   4.1840606],,,,[23.        10.016026   3.0079658],,,,,,,,,,,,,,,,,,,[22.         9.076564   3.1062913],,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,[43.         8.418989   6.4909983],,,,,,[43.         8.2830105  6.7603383],,,[37.         7.5090446  6.3032627],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,[135.        13.755413  12.541645],[150.        15.673724  12.250358],[142.        13.854233  13.056602],[287.         26.44397    14.2554655],,[154.        15.95753   12.306008],,,[176.         15.182048   14.8502245],,[196.        16.572329  15.155756],[192.        16.04234   15.378405],[276.        27.94783   14.566877],[176.        16.246851  13.851133],[188.         16.319199   14.6645975],,[111.        14.506764   9.842342],[118.        14.923918  10.063174],[90.       12.253579  9.322688],[135.        14.733918  11.737104],,[153.        14.763774  13.190046],[54.        9.766546  7.123834],[98.        12.4560375 10.138031 ],[115.        12.492423  11.744276],[118.        12.668152  11.886733],[188.        20.765202  11.771177],[120.        13.686828  11.165407],[135.        14.235793  12.154148],[126.        13.520872  11.941607],[119.         13.776834   11.1932335],[123.        14.580496  10.879303],[129.        13.719583  12.116226],[122.        14.084332  11.299817],[127.        14.429178  11.34314 ],[126.        15.074437  10.87043 ],[143.        14.385481  12.758223],[147.        14.218791  13.179436],[128.        14.576773  11.238541],[126.        14.278231  11.212289],[134.        15.211337  11.221357],[130.        13.839494  12.010282],[128.        14.998435  10.887343],[125.        13.330869  11.954176],[195.        20.667612  13.342653],[99.       13.217555  9.550667],[159.        17.75106   12.882618],[144.        15.223684  12.481261],[178.        18.796263  12.926872],[193.        19.108513  13.501097],[191.       20.09978  12.58693],,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,[206.        19.0095    13.910844],[191.        19.020266  12.832223],[193.        17.147736  14.406892],[188.        16.536283  14.552054],[178.        16.153185  14.173622],[229.        19.892756  14.771814],[261.        23.528488  14.242529],[238.        22.400211  13.829265],[281.         24.631552   14.6592245],[210.        20.912806  12.809516],[177.        17.96088   12.573958],[176.        17.699577  12.675596],[176.        19.129486  11.805402],[206.         19.572058   13.4463005],[203.        19.792242  13.119893],,[201.        16.478552  15.567683],[214.        17.331572  15.763569],[225.        18.16678   15.765574],[252.        19.076582  16.878357],[132.        13.79152   12.203834],[127.        14.063177  11.533861],[127.        14.591554  11.089563],[130.         14.6967325  11.282929 ],[117.        13.773478  10.984545],[87.       12.096695  9.331266],[218.        17.491386  15.918127],[111.       13.61382  10.48541],[200.        18.004164  14.223209],[196.        16.392635  15.3142  ],[219.        17.523958  16.021057],[224.        17.96154   15.976069],[216.        17.436777  15.848604],[216.        18.039034  15.378801],[226.        17.872435  16.144272],[208.        17.422691  15.198918],[213.        17.666418  15.393498],[214.        16.75121   16.321997],[210.        16.65749   16.075445],[178.        16.55071   13.833136],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,[97.       13.015237  9.593487],[125.        14.708097  10.975583],[135.        15.084923  11.469107],[100.        14.633831   8.737218],[126.         14.575903   11.0927105],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,[146.        15.697151  11.972159],[194.        21.51013   12.408629],[77.       10.479727  9.333765],[108.        12.509024  11.017397],[141.        14.181667  12.695859],[132.        14.029819  12.046276],[136.        13.851909  12.496888],[144.        14.260371  12.884781],[132.        13.959351  12.032008],[146.        14.21872   13.102232],[142.         13.5313425  13.335008 ],[158.        14.34001   14.044898],[167.        14.82871   14.345623],[145.        14.04239   13.158005],[171.        15.589469  13.937177],,[146.        14.46803   12.886538],[141.        14.537656  12.336497],[163.        15.514996  13.388692],[168.        15.016154  14.231697],[140.        13.688145  13.012631],[163.        14.876403  13.951719],[147.        15.308208  12.243371],[45.        9.307762  6.1477  ],[72.        11.529822   7.9743943],[95.       12.9318    9.413235],[92.      12.50567  9.38524],,[91.       12.732217  9.157668],[229.        20.098782  14.722109],[127.        14.637096  11.187801],[130.        14.882408  11.332953],[123.        14.086003  11.247415],[128.        14.720274  11.280344],[138.        15.360943  11.711843],[160.        16.244102  12.618554],[156.        16.968874  11.821881],[159.        16.368948  12.545622],[159.        15.555767  13.22676 ],[171.        16.298594  13.434981],[164.        14.92203   14.057242],[158.        15.236312  13.325994],[99.       12.145389 10.479271],[97.       13.036845  9.548978],[106.        13.198788  10.461984],[100.        13.488963   9.505445],[105.        13.412439  10.212943],[103.        13.432551   9.914964],[114.        12.994332  11.253886],[109.        12.719316  11.039805],[108.        12.698528  10.90908 ],[113.        14.102013  10.381999],[108.        12.93539   10.729468],[96.       12.678751  9.846529],[153.        15.513081  12.716145],[105.         13.9040985   9.672868 ],[104.        14.262037   9.629816],[50.        9.326433  6.811288],[76.        11.3878975  8.447983 ],[71.        9.64805   9.384712],[59.        9.437129  7.982173],[91.        12.0559025  9.595816 ],[100.        12.643906  10.070494],,,[176.        16.122074  13.899495],[174.        15.593745  14.211215],[222.        20.321476  13.975928],[208.        18.346622  14.51576 ],[278.        25.710632  16.380713],[278.        22.822403  17.4191  ],[289.        22.532816  17.910372],[276.        22.447214  16.660002],[302.        24.492859  18.749079]
72,,,,,,,,,,,,,,,,,,,[147.        14.681841  12.806748],[151.         15.0629635  12.818223 ],[147.         14.8647995  12.613314 ],[124.        13.84454   11.409823],[134.        14.72267   11.620242],[132.       15.22816  11.04313],,[131.        15.299464  11.563026],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,[59.         9.797142   7.6976724],[133.        14.206659  11.970954],[115.        12.193372  11.981792],[131.        13.455471  12.396453],[149.        14.74045   12.914599],[159.        15.176295  13.338223],[154.        14.694184  13.346479],[179.        16.238974  14.06277 ],[152.        14.526247  13.324573],[165.        15.420352  13.635757],[185.        16.796177  14.040437],[164.        14.961889  13.99051 ],[177.        16.880295  13.373399],[213.        22.674274  12.632077],[156.        15.165443  13.116561],,[152.        14.641093  13.303532],[144.        14.967166  12.312989],[153.        14.563021  13.54262 ],[157.        15.000288  13.45339 ],[151.        15.829116  12.213588],[159.        15.190568  13.384954],[133.        13.587975  12.487566],[111.        12.389062  11.427571],[141.         13.5312605  13.342716 ],[128.        13.260956  12.277933],[126.        13.181642  12.185471],[99.        11.681285  10.8142805],[96.       12.367528  9.932453],[94.       11.340321 10.582754],[114.        13.885054  10.479457],[111.        13.971785  10.202432],[111.        13.82656   10.273005],[133.        14.979142  11.320892],[118.        13.329357  11.284529],[115.        12.705195  11.537797],[110.        12.409783  11.336852],[131.        19.491861   9.697742],[64.        10.0840435  8.105478 ],,[44.         7.925962   7.0492215],[105.        13.088346  10.223891],[109.        12.436744  11.176462],[93.       11.436496 10.343883],[95.       11.663489 10.412236],[105.        13.055011  10.262464],[103.        12.884258  10.153903],[116.        14.486018  10.261017],[85.       12.901852  8.439671],,,,,[74.       11.205975  8.430239],,,[86.        11.507115   9.5583105],,,,,[84.       10.785376  9.968201],[248.        20.210602  16.676035],[240.        19.666601  15.935471],[259.        20.058092  16.83374 ],[295.        22.775652  16.827887],[307.        24.9483    15.974472],[280.        24.700966  14.804971],,,,,,
74,,,,,,,,,,,,,,,,,,,,[110.        12.943091  10.834367],[176.        20.342606  12.198077],[221.        22.247923  12.984188],[241.        24.008924  13.734004],[156.        14.506079  13.729245],[173.        15.566719  14.184669],[158.        15.040977  13.577863],[173.        15.435418  14.481494],[177.        15.48213   14.574108],[171.        14.914828  14.642544],[178.        15.97857   14.192343],[170.        15.050371  14.391168],[154.        14.789556  13.265559],[83.       10.454028 10.087985],[142.        14.833685  12.213074],[128.        13.768937  12.007378],[130.        13.464722  12.47047 ],[142.        15.012326  12.284356],[137.        14.853189  11.800686],[153.        16.440037  11.994588],[143.         15.556678   11.8015375],[105.        13.927267   9.758435],[114.        15.373555   9.657019],[98.       11.614805 10.785559],[210.        20.500168  13.567935],[171.         19.86829    11.6012945],[216.        23.795912  12.648926],[171.        17.933216  12.181172],[262.        25.387405  13.849868],[139.        14.604132  12.251434],[163.        16.991776  12.404699],[168.        15.908311  13.507532],[149.        16.197481  11.847637],[153.        15.009074  13.013845],[153.        15.111947  12.918393],[149.        14.257219  13.394507],[140.        14.177128  12.593522],[142.        14.039246  12.93213 ],[138.        13.696523  12.880931],[137.        14.028147  12.518921],[135.         14.1324415  12.227733 ],[138.        14.569072  12.133684],[300.        25.709654  15.066093],[210.        19.287952  14.182993],[238.        21.647495  14.293455],[181.         17.14058    13.5473995],[272.        20.925968  16.645853],[134.       13.30876  12.79931],[131.        13.608607  12.306656],[129.        13.071128  12.59872 ],[140.         16.79534    10.6689625],[132.        14.120393  12.039924],[270.        19.78422   17.420174],[153.        17.206694  11.410578],[281.        20.69848   17.466705],[380.        27.618109  18.318714],[268.        20.02435   17.212782],[147.        17.124668  11.097431],[163.        17.755777  11.906277],[156.        16.738945  12.118919],[148.        16.331009  11.75061 ],[164.        15.923431  13.117144],[180.        16.33488   14.050132],[179.        16.309944  13.998566],[255.        19.578402  16.632458],[177.        17.027395  13.241599],[169.        16.82568   12.789577],[174.        17.694452  12.566736],[191.        19.76094   12.429589],[174.        16.154644  13.78576 ],[165.        17.146048  12.328479],[146.        17.539074  10.793248],[124.        16.670748   9.602061]
75,,,,,,,,,,,,,,,,,,,,[95.       12.244938 10.011611],,[126.        14.605312  11.221495],[131.        14.026787  11.902465],,[165.        16.049995  13.133254],[180.        16.19583   14.157137],[155.        15.652277  12.633372],[154.        15.711929  12.517695],,[153.        15.49277   12.582446],[141.        14.115135  12.737164],[146.        14.66116   12.677188],[166.        15.561053  13.577952],[139.        13.567468  13.056521],,,[94.       11.549817 10.371446],[104.        12.133564  10.932349],,[123.        13.942064  11.288464],[117.        12.45057   12.055804],[136.        14.165177  12.284263],[124.         13.2514105  12.000282 ],[108.        13.113195  10.612979],[177.        16.656658  13.587518],[190.        17.939333  13.664884],[238.        19.135836  15.894546],[234.        18.503946  16.2846  ],[159.        16.33836   13.001324],[155.        15.120934  13.166876],[233.        18.871944  15.804306],[90.       11.542197  9.974804],[122.        13.572382  11.455724],[137.         14.681047   11.9074745],[107.        12.447798  10.946267],[116.         13.196223   11.2151165],[110.        13.55971   10.409439],[115.        13.868415  10.585396],[175.        19.773766  11.549535],[138.        16.597506  11.017172],[143.        14.665253  13.220492],[205.        18.692657  13.982806],[171.        16.177757  13.470122],[189.        17.247417  13.948648],[176.        16.253132  13.862907],[194.        16.464241  15.077419],[191.        16.50631   14.845527],[143.        15.915674  11.745509],[384.        24.215504  21.10719 ],[130.        13.138754  12.635477],[213.        22.739422  13.051734],[193.        16.407564  15.008052],[185.        16.413574  14.427359],[163.        16.870548  12.439379],[175.        16.459276  13.583175],[168.        16.036135  13.436969],[166.        15.781036  13.612537],[167.        15.365457  14.207364],[180.        16.123056  14.553677],[183.        16.740347  14.266373],[182.        17.715006  13.590544],[182.        16.827911  14.029649],[249.        21.795424  15.622606],[155.        15.778116  12.577239],[161.        15.196193  13.674987],[212.        20.344875  13.823671],[159.        16.192951  12.619885],[156.        15.995902  12.668078],[160.       15.7375   13.03756],[115.        13.208471  11.245752],[151.        14.980848  13.052889],[158.        16.193876  12.496934]
76,,,,,,,,,,,,,,,,,,,,[106.         14.230824    9.7915535],[109.        14.073991  10.06758 ],[212.        23.555088  11.905695],[238.        24.342377  13.127561],[94.       11.600744 10.358508],[119.        13.764972  11.003426],[112.        13.663119  10.560638],[143.        16.004612  11.51705 ],[153.        16.860678  11.566758],[145.        15.123117  12.261953],[148.        16.171425  11.67286 ],[236.        19.029135  15.835091],[147.        15.199454  12.310103],[154.        15.124715  13.234064],[132.         14.753908   11.5420685],[115.        13.634745  10.779178],[124.        14.080285  11.326968],[133.        15.306294  11.086038],[135.        14.936467  11.536295],[268.         27.322287   15.9064665],[129.        14.273931  11.542648],[143.        14.014619  13.054949],[139.        14.757657  12.113051],[126.        14.019839  11.530429],[128.        14.645491  11.144025],[136.        14.976166  11.621813],[125.        14.101329  11.577767],[166.        16.646465  13.423183],[183.        19.360298  12.745549],[138.        14.019736  12.592586],[149.        15.103691  12.573598],[85.       11.361764  9.636831],[229.        21.493382  14.300775],[220.        21.22402   13.413788],[226.        19.780998  15.026571],[169.        15.650932  13.854949],[253.        23.113827  14.563792],[172.        17.11236   12.926028],[231.        17.351124  16.962671],[224.        17.523912  16.286903],[235.        18.14124   16.580324],[226.        19.402868  15.02476 ],[313.        26.51029   15.697721],[127.        14.038506  12.031224],[131.        13.906933  12.227604],,[443.        24.627254  23.735743],[124.        18.10835    8.805577],[99.       13.241984  9.72849 ],[187.        17.523405  15.083898],[138.        14.634998  12.333477],[149.         15.4002695  12.390655 ],[218.        16.836662  16.567688],[108.        12.379955  11.118458],[114.        15.477354   9.574239],[96.       12.159463 10.202374],[97.       12.113196 10.59881 ],[91.       11.715961 10.435782],[100.        13.631143   9.530496],[201.        17.153019  15.142367],[130.        13.493159  12.355847],[127.        12.994207  12.501169],[77.       11.451738  8.908383],[85.       11.936071  9.157504],[223.        20.253698  14.071019],[125.        15.231942  10.590295],,[134.         14.930847   11.9342375],[148.        15.05739   13.029171],,[280.        22.211866  17.217196],[202.        20.506285  12.779277],[232.        21.53761   13.993683]
77,,,,,,,,,,,,,,,,,,,,[206.        17.70112   14.875415],[224.        18.70815   15.261986],[205.        17.15261   15.261701],[285.        29.481586  14.462957],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,[114.        13.670837  10.761303],[134.        15.704167  10.884505],[106.        13.784782   9.895956],[121.        13.431783  11.484881],[112.        13.578354  10.547003],[173.        18.465187  11.978822],[198.        19.737286  12.863285],[118.        12.640885  12.096948],[117.        13.898546  10.874877],[121.        12.73481   12.192361],,[213.        19.280798  14.281069],[126.         13.2821865  12.168746 ],[117.        13.106399  11.48878 ],[135.        13.772411  12.527533],[143.        14.088227  12.932959],[148.        14.430153  13.073822],[128.        14.752928  11.149138],[128.        13.314791  12.273715],[140.        14.159878  12.608771],[130.        14.760347  11.230604],[129.        14.128482  11.655655],[140.        14.704998  12.191155],,[90.       12.560234  9.176918],[101.        12.318107  10.445764],[176.       19.16586  11.9013 ],[137.        16.406143  11.10636 ],[146.        15.696551  12.348567],[148.        15.191601  13.254978],[161.        15.767672  13.180047],[177.        15.58287   14.717745],[183.        17.88565   13.357331],[146.         15.296804   12.2408085],[149.        14.771108  12.900378],[110.        13.674592  10.330757],[113.        14.035264  10.406042],[124.        13.357994  11.948467],[123.        12.984421  12.150888],[119.         14.1832285  10.856951 ],[128.        13.392386  12.220725],[142.        14.506575  12.462587],[139.        13.661473  12.961131],[125.        14.101349  11.337327],[144.        15.627018  11.822603],[142.        15.413562  11.901649],,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,[90.       12.529735  9.160156],[132.        14.705949  11.47895 ],[152.        15.009677  12.974102],[146.        14.404144  12.894264],[148.        15.422012  12.242949],[150.        14.218753  13.42598 ],[149.        14.314591  13.240752],[153.        15.244166  12.778907],[158.        15.991894  12.588508],[148.        14.689579  12.91926 ],[143.        14.370517  12.672997],[139.        14.059272  12.617825],[150.        14.906502  12.850204],,[163.        15.952131  13.023622],[164.        15.45739   13.506562],[176.        16.155712  13.882892],[173.        16.23693   13.569531],,,[217.        22.246191  12.965365],[168.        16.289282  13.160401],[170.        16.315243  13.27235 ],[150.        15.0307    12.776125],[123.        14.211296  11.029297],[81.       11.021643  9.41735 ],[99.       12.519266 10.110529],[112.        13.350924  10.822856],,,[206.        20.929731  12.775759],[210.         20.394615   13.6979475],[118.        13.029213  11.565783],[244.        23.371494  13.763165],[98.       12.339975 10.352386],[67.       10.777678  8.028537],[114.        13.259677  11.046057],[96.       11.756999 10.4091  ],[109.        13.005484  10.756554],[110.        13.465578  10.551747],[119.        13.946788  10.99442 ],[128.        13.260715  12.298101],[97.       11.720332 10.719437],[106.        12.239929  11.115933],[119.        13.168742  11.534173],[115.       12.77399  11.51214],[120.        12.580251  12.1682  ],[128.        13.493238  12.142018],[100.         12.6406355  10.393995 ],,[124.        13.250797  11.904586],[129.        13.445985  12.252198],[140.        14.25115   12.835642],[124.        13.580382  11.636351],[119.        13.532368  11.19388 ],[119.        12.890655  11.764806],[111.         12.657047   11.1468115],[124.        13.720002  11.522535],[113.        12.186543  11.823023],[119.        12.472081  12.168347],[122.         13.0615225  11.892207 ],[122.        13.700085  11.364391],[124.        13.411023  11.757825],[105.        12.99044   10.294292],[132.        13.759714  12.302393],[141.        14.329473  12.523591],[179.        18.016413  12.670961],[184.        18.854315  12.553106],[175.        16.980255  13.240583],[157.        16.817373  11.949016],[152.        15.716099  12.370999],[110.         13.746129   10.4394655]
80,,,,,,,,,,,,,,,,,,,,,,[75.       12.186749  8.102989],,[155.        14.879354  13.308258],[219.        17.0178    16.485245],[235.        17.735495  17.118486],[230.        18.847723  16.084276],[233.        18.31872   16.473223],[157.        15.888984  12.676481],[237.        18.978428  16.087275],[233.        18.53396   16.243309],[224.        17.982924  16.038528],[231.        18.288439  16.28488 ],[170.        17.520004  12.688192],[165.        15.760685  13.32044 ],[165.        15.941599  13.203737],[253.        19.694149  16.473213],[315.        22.466219  17.924704],[164.        16.156515  12.909113],[160.        15.098795  13.487152],[282.        20.589497  17.462025],[148.        15.74476   11.952651],[152.        15.823226  12.252233],[159.        16.304554  12.428604],[155.         15.928985   12.4380865],[83.        11.9109535  8.9084635],,[118.        14.419782  10.505458],[134.        13.673776  12.531147],[142.        14.29457   12.677344],[177.        17.454552  12.893758],[165.        16.008776  13.176421],[167.        16.174212  13.145838],[165.        15.748824  13.336267],[187.        17.314056  14.042771],[194.        18.939772  13.698883],[174.        15.526953  14.459213],[177.        15.723288  14.443919],[206.        17.662962  15.115074],[229.        21.736355  13.851793],[220.        20.992975  14.081527],[241.        22.650694  14.463301],[268.        24.996544  13.943955],[89.       11.368117  9.989572],[254.        26.673868  12.660227],[137.        15.721348  11.565839],[79.       11.211588  8.989197],,[266.        23.54863   15.138633],[202.        17.708942  15.555406],[126.        14.437271  11.178461],[83.       10.975274  9.821622],[175.        15.888847  14.446228],[406.        35.242466  15.005594],[84.       11.399796  9.426731],,,,,[124.        13.289723  11.957491],[125.        13.860543  11.496333],[134.        14.622302  11.71545 ],[130.        14.660398  11.319234],[113.        14.150727  10.428099],[118.        13.805046  10.931736],[117.        12.757566  11.869921],[114.        12.825511  11.5318  ],[116.        12.959268  11.633231],[127.        14.639382  11.243901],,[112.        13.432537  10.777403],[140.        15.062905  11.938393]
